python_version,pyscf_version,basis_set_exchange_version,numpy_version,scipy_version,basis_name,basis_normalized_sha256,nuclear_model,light_speed_au,conv_tol,max_cycle,threads,gaunt,breit,method,energy_hartree,homo_hartree,converged,matrix_dimension,overlap_condition_number,seconds,pyscf_object,mo_energy_shape,mo_occ_shape,orbital_representation,occupation_semantics,spinor_degeneracy_recording,positive_energy_selection,mo_index,spin_channel,orbital_energy_hartree,occupation,reported_multiplicity
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,NR-HF,-2752.021012962119,-0.5194850663502737,True,83,886.8645764363923,0.2237791249935981,pyscf.scf.hf.RHF,[83],[83],spatial orbital,Each entry is one PySCF spatial MO; occupation is the electron count stored in that mo_occ entry.,"Not applicable: the entries are spatial orbitals, not spinors.",All mo_occ entries greater than 1e-8; this method has no negative-energy Dirac branch.,10,,-3.81900456164751,2.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,NR-HF,-2752.021012962119,-0.5194850663502737,True,83,886.8645764363923,0.2237791249935981,pyscf.scf.hf.RHF,[83],[83],spatial orbital,Each entry is one PySCF spatial MO; occupation is the electron count stored in that mo_occ entry.,"Not applicable: the entries are spatial orbitals, not spinors.",All mo_occ entries greater than 1e-8; this method has no negative-energy Dirac branch.,11,,-3.8190045616471955,2.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,NR-HF,-2752.021012962119,-0.5194850663502737,True,83,886.8645764363923,0.2237791249935981,pyscf.scf.hf.RHF,[83],[83],spatial orbital,Each entry is one PySCF spatial MO; occupation is the electron count stored in that mo_occ entry.,"Not applicable: the entries are spatial orbitals, not spinors.",All mo_occ entries greater than 1e-8; this method has no negative-energy Dirac branch.,12,,-3.8190045616456487,2.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,NR-HF,-2752.021012962119,-0.5194850663502737,True,83,886.8645764363923,0.2237791249935981,pyscf.scf.hf.RHF,[83],[83],spatial orbital,Each entry is one PySCF spatial MO; occupation is the electron count stored in that mo_occ entry.,"Not applicable: the entries are spatial orbitals, not spinors.",All mo_occ entries greater than 1e-8; this method has no negative-energy Dirac branch.,13,,-3.8190045616448947,2.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,NR-HF,-2752.021012962119,-0.5194850663502737,True,83,886.8645764363923,0.2237791249935981,pyscf.scf.hf.RHF,[83],[83],spatial orbital,Each entry is one PySCF spatial MO; occupation is the electron count stored in that mo_occ entry.,"Not applicable: the entries are spatial orbitals, not spinors.",All mo_occ entries greater than 1e-8; this method has no negative-energy Dirac branch.,14,,-1.1486937904756545,2.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,NR-HF,-2752.021012962119,-0.5194850663502737,True,83,886.8645764363923,0.2237791249935981,pyscf.scf.hf.RHF,[83],[83],spatial orbital,Each entry is one PySCF spatial MO; occupation is the electron count stored in that mo_occ entry.,"Not applicable: the entries are spatial orbitals, not spinors.",All mo_occ entries greater than 1e-8; this method has no negative-energy Dirac branch.,15,,-0.5194850663518938,2.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,NR-HF,-2752.021012962119,-0.5194850663502737,True,83,886.8645764363923,0.2237791249935981,pyscf.scf.hf.RHF,[83],[83],spatial orbital,Each entry is one PySCF spatial MO; occupation is the electron count stored in that mo_occ entry.,"Not applicable: the entries are spatial orbitals, not spinors.",All mo_occ entries greater than 1e-8; this method has no negative-energy Dirac branch.,16,,-0.5194850663510499,2.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,NR-HF,-2752.021012962119,-0.5194850663502737,True,83,886.8645764363923,0.2237791249935981,pyscf.scf.hf.RHF,[83],[83],spatial orbital,Each entry is one PySCF spatial MO; occupation is the electron count stored in that mo_occ entry.,"Not applicable: the entries are spatial orbitals, not spinors.",All mo_occ entries greater than 1e-8; this method has no negative-energy Dirac branch.,17,,-0.5194850663502737,2.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,sf-X2C1e-HF,-2788.250458525375,-0.5181630976312455,True,83,886.8645764363923,0.18930833299236838,pyscf.x2c.sfx2c1e.sfX2C1eRHF,[83],[83],spatial orbital,Each entry is one PySCF spatial MO; occupation is the electron count stored in that mo_occ entry.,"Not applicable: the entries are spatial orbitals, not spinors.",All mo_occ entries greater than 1e-8; this method has no negative-energy Dirac branch.,0,,-529.3665989284575,2.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,sf-X2C1e-HF,-2788.250458525375,-0.5181630976312455,True,83,886.8645764363923,0.18930833299236838,pyscf.x2c.sfx2c1e.sfX2C1eRHF,[83],[83],spatial orbital,Each entry is one PySCF spatial MO; occupation is the electron count stored in that mo_occ entry.,"Not applicable: the entries are spatial orbitals, not spinors.",All mo_occ entries greater than 1e-8; this method has no negative-energy Dirac branch.,1,,-72.04397326116822,2.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,sf-X2C1e-HF,-2788.250458525375,-0.5181630976312455,True,83,886.8645764363923,0.18930833299236838,pyscf.x2c.sfx2c1e.sfX2C1eRHF,[83],[83],spatial orbital,Each entry is one PySCF spatial MO; occupation is the electron count stored in that mo_occ entry.,"Not applicable: the entries are spatial orbitals, not spinors.",All mo_occ entries greater than 1e-8; this method has no negative-energy Dirac branch.,2,,-63.509512104269476,2.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,sf-X2C1e-HF,-2788.250458525375,-0.5181630976312455,True,83,886.8645764363923,0.18930833299236838,pyscf.x2c.sfx2c1e.sfX2C1eRHF,[83],[83],spatial orbital,Each entry is one PySCF spatial MO; occupation is the electron count stored in that mo_occ entry.,"Not applicable: the entries are spatial orbitals, not spinors.",All mo_occ entries greater than 1e-8; this method has no negative-energy Dirac branch.,3,,-63.50951210426368,2.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,sf-X2C1e-HF,-2788.250458525375,-0.5181630976312455,True,83,886.8645764363923,0.18930833299236838,pyscf.x2c.sfx2c1e.sfX2C1eRHF,[83],[83],spatial orbital,Each entry is one PySCF spatial MO; occupation is the electron count stored in that mo_occ entry.,"Not applicable: the entries are spatial orbitals, not spinors.",All mo_occ entries greater than 1e-8; this method has no negative-energy Dirac branch.,4,,-63.509512104241146,2.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,sf-X2C1e-HF,-2788.250458525375,-0.5181630976312455,True,83,886.8645764363923,0.18930833299236838,pyscf.x2c.sfx2c1e.sfX2C1eRHF,[83],[83],spatial orbital,Each entry is one PySCF spatial MO; occupation is the electron count stored in that mo_occ entry.,"Not applicable: the entries are spatial orbitals, not spinors.",All mo_occ entries greater than 1e-8; this method has no negative-energy Dirac branch.,5,,-11.214458340411124,2.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,sf-X2C1e-HF,-2788.250458525375,-0.5181630976312455,True,83,886.8645764363923,0.18930833299236838,pyscf.x2c.sfx2c1e.sfX2C1eRHF,[83],[83],spatial orbital,Each entry is one PySCF spatial MO; occupation is the electron count stored in that mo_occ entry.,"Not applicable: the entries are spatial orbitals, not spinors.",All mo_occ entries greater than 1e-8; this method has no negative-energy Dirac branch.,6,,-8.405961645241213,2.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,sf-X2C1e-HF,-2788.250458525375,-0.5181630976312455,True,83,886.8645764363923,0.18930833299236838,pyscf.x2c.sfx2c1e.sfX2C1eRHF,[83],[83],spatial orbital,Each entry is one PySCF spatial MO; occupation is the electron count stored in that mo_occ entry.,"Not applicable: the entries are spatial orbitals, not spinors.",All mo_occ entries greater than 1e-8; this method has no negative-energy Dirac branch.,7,,-8.40596164522648,2.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,sf-X2C1e-HF,-2788.250458525375,-0.5181630976312455,True,83,886.8645764363923,0.18930833299236838,pyscf.x2c.sfx2c1e.sfX2C1eRHF,[83],[83],spatial orbital,Each entry is one PySCF spatial MO; occupation is the electron count stored in that mo_occ entry.,"Not applicable: the entries are spatial orbitals, not spinors.",All mo_occ entries greater than 1e-8; this method has no negative-energy Dirac branch.,8,,-8.405961645209521,2.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,sf-X2C1e-HF,-2788.250458525375,-0.5181630976312455,True,83,886.8645764363923,0.18930833299236838,pyscf.x2c.sfx2c1e.sfX2C1eRHF,[83],[83],spatial orbital,Each entry is one PySCF spatial MO; occupation is the electron count stored in that mo_occ entry.,"Not applicable: the entries are spatial orbitals, not spinors.",All mo_occ entries greater than 1e-8; this method has no negative-energy Dirac branch.,9,,-3.7415902848802745,2.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,sf-X2C1e-HF,-2788.250458525375,-0.5181630976312455,True,83,886.8645764363923,0.18930833299236838,pyscf.x2c.sfx2c1e.sfX2C1eRHF,[83],[83],spatial orbital,Each entry is one PySCF spatial MO; occupation is the electron count stored in that mo_occ entry.,"Not applicable: the entries are spatial orbitals, not spinors.",All mo_occ entries greater than 1e-8; this method has no negative-energy Dirac branch.,10,,-3.7415902848749685,2.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,sf-X2C1e-HF,-2788.250458525375,-0.5181630976312455,True,83,886.8645764363923,0.18930833299236838,pyscf.x2c.sfx2c1e.sfX2C1eRHF,[83],[83],spatial orbital,Each entry is one PySCF spatial MO; occupation is the electron count stored in that mo_occ entry.,"Not applicable: the entries are spatial orbitals, not spinors.",All mo_occ entries greater than 1e-8; this method has no negative-energy Dirac branch.,11,,-3.7415902848714966,2.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,sf-X2C1e-HF,-2788.250458525375,-0.5181630976312455,True,83,886.8645764363923,0.18930833299236838,pyscf.x2c.sfx2c1e.sfX2C1eRHF,[83],[83],spatial orbital,Each entry is one PySCF spatial MO; occupation is the electron count stored in that mo_occ entry.,"Not applicable: the entries are spatial orbitals, not spinors.",All mo_occ entries greater than 1e-8; this method has no negative-energy Dirac branch.,12,,-3.741590284871319,2.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,sf-X2C1e-HF,-2788.250458525375,-0.5181630976312455,True,83,886.8645764363923,0.18930833299236838,pyscf.x2c.sfx2c1e.sfX2C1eRHF,[83],[83],spatial orbital,Each entry is one PySCF spatial MO; occupation is the electron count stored in that mo_occ entry.,"Not applicable: the entries are spatial orbitals, not spinors.",All mo_occ entries greater than 1e-8; this method has no negative-energy Dirac branch.,13,,-3.741590284861979,2.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,sf-X2C1e-HF,-2788.250458525375,-0.5181630976312455,True,83,886.8645764363923,0.18930833299236838,pyscf.x2c.sfx2c1e.sfX2C1eRHF,[83],[83],spatial orbital,Each entry is one PySCF spatial MO; occupation is the electron count stored in that mo_occ entry.,"Not applicable: the entries are spatial orbitals, not spinors.",All mo_occ entries greater than 1e-8; this method has no negative-energy Dirac branch.,14,,-1.1828962789251445,2.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,sf-X2C1e-HF,-2788.250458525375,-0.5181630976312455,True,83,886.8645764363923,0.18930833299236838,pyscf.x2c.sfx2c1e.sfX2C1eRHF,[83],[83],spatial orbital,Each entry is one PySCF spatial MO; occupation is the electron count stored in that mo_occ entry.,"Not applicable: the entries are spatial orbitals, not spinors.",All mo_occ entries greater than 1e-8; this method has no negative-energy Dirac branch.,15,,-0.5181630976416084,2.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,sf-X2C1e-HF,-2788.250458525375,-0.5181630976312455,True,83,886.8645764363923,0.18930833299236838,pyscf.x2c.sfx2c1e.sfX2C1eRHF,[83],[83],spatial orbital,Each entry is one PySCF spatial MO; occupation is the electron count stored in that mo_occ entry.,"Not applicable: the entries are spatial orbitals, not spinors.",All mo_occ entries greater than 1e-8; this method has no negative-energy Dirac branch.,16,,-0.5181630976375483,2.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,sf-X2C1e-HF,-2788.250458525375,-0.5181630976312455,True,83,886.8645764363923,0.18930833299236838,pyscf.x2c.sfx2c1e.sfX2C1eRHF,[83],[83],spatial orbital,Each entry is one PySCF spatial MO; occupation is the electron count stored in that mo_occ entry.,"Not applicable: the entries are spatial orbitals, not spinors.",All mo_occ entries greater than 1e-8; this method has no negative-energy Dirac branch.,17,,-0.5181630976312455,2.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.355640457644,-0.508760461392169,True,166,886.8645764364096,7.9095764579979,pyscf.x2c.x2c.UHF,[166],[166],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,0,,-529.3584235239726,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.355640457644,-0.508760461392169,True,166,886.8645764364096,7.9095764579979,pyscf.x2c.x2c.UHF,[166],[166],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,1,,-529.358423523924,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.355640457644,-0.508760461392169,True,166,886.8645764364096,7.9095764579979,pyscf.x2c.x2c.UHF,[166],[166],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,2,,-72.04193564856016,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.355640457644,-0.508760461392169,True,166,886.8645764364096,7.9095764579979,pyscf.x2c.x2c.UHF,[166],[166],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,3,,-72.04193564850932,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.355640457644,-0.508760461392169,True,166,886.8645764364096,7.9095764579979,pyscf.x2c.x2c.UHF,[166],[166],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,4,,-64.94501064777683,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.355640457644,-0.508760461392169,True,166,886.8645764364096,7.9095764579979,pyscf.x2c.x2c.UHF,[166],[166],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,5,,-64.9450106477758,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.355640457644,-0.508760461392169,True,166,886.8645764364096,7.9095764579979,pyscf.x2c.x2c.UHF,[166],[166],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,6,,-62.81139676627218,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.355640457644,-0.508760461392169,True,166,886.8645764364096,7.9095764579979,pyscf.x2c.x2c.UHF,[166],[166],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,7,,-62.811396766268736,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v2z,ab39921c5020aaaaac18dd07bb7b68d81206789a01fd0c43208688278883335f,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.355640457644,-0.508760461392169,True,166,886.8645764364096,7.9095764579979,pyscf.x2c.x2c.UHF,[166],[166],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,8,,-62.81139676626805,1.0,1
